"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 6+","1.3","0.769231"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 8+","1.63","0.613497"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 9+","1.93","0.518135"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 10+","2.19","0.456621"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 12+","3.1","0.322581"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 15+","5.61","0.178253"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 18+","10.1","0.099010"
"2026-03-05","DAL Mavericks @ ORL Magic","32976","Daniel Gafford","Points","Points 20+","15","0.066667"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 6+","1.06","0.943396"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 8+","1.16","0.862069"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 10+","1.33","0.751880"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 12+","1.61","0.621118"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 13+","1.8","0.555556"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 15+","2.35","0.425532"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 18+","3.77","0.265252"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 20+","5.55","0.180180"
"2026-03-05","DAL Mavericks @ ORL Magic","590988","Jalen Suggs","Points","Points 25+","14.4","0.069444"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 12+","1.04","0.961538"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 15+","1.14","0.877193"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 18+","1.32","0.757576"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 20+","1.51","0.662252"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 22+","1.81","0.552486"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 25+","2.48","0.403226"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 30+","4.97","0.201207"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 35+","11","0.090909"
"2026-03-05","DAL Mavericks @ ORL Magic","527237","Desmond Bane","Points","Points 40+","23","0.043478"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 6+","1.08","0.925926"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 8+","1.23","0.813008"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 10+","1.48","0.675676"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 12+","1.91","0.523560"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 15+","3.13","0.319489"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 18+","5.74","0.174216"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 20+","8.8","0.113636"
"2026-03-05","DAL Mavericks @ ORL Magic","32972","Wendell Carter Jr.","Points","Points 25+","25","0.040000"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 6+","1.03","0.970874"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 8+","1.1","0.909091"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 10+","1.21","0.826446"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 12+","1.41","0.709220"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 15+","1.95","0.512821"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 18+","2.97","0.336700"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 20+","4.17","0.239808"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 25+","10.7","0.093458"
"2026-03-05","DAL Mavericks @ ORL Magic","713759","Anthony Black","Points","Points 30+","25","0.040000"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 10+","1.05","0.952381"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 12+","1.12","0.892857"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 15+","1.31","0.763359"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 18+","1.65","0.606061"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 19+","1.82","0.549451"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 20+","2.03","0.492611"
"2026-03-05","DAL Mavericks @ ORL Magic","905515","Cooper Flagg","Points","Points 25+","3.97","0.251889"
