"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 8+","1.07","0.934579"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 10+","1.16","0.862069"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 12+","1.32","0.757576"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 15+","1.72","0.581395"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 16+","1.91","0.523560"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 18+","2.48","0.403226"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 20+","3.38","0.295858"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 25+","8.2","0.121951"
"2026-03-03","NY Knicks @ TOR Raptors","33382","OG Anunoby","Points","Points 30+","20.2","0.049505"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 12+","1.06","0.943396"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 15+","1.17","0.854701"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 18+","1.39","0.719424"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 20+","1.63","0.613497"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 22+","1.98","0.505051"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 25+","2.89","0.346021"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 30+","6.33","0.157978"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 35+","15","0.066667"
"2026-03-03","NY Knicks @ TOR Raptors","33215","Brandon Ingram","Points","Points 40+","30","0.033333"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 6+","1.3","0.769231"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 8+","1.61","0.621118"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 9+","1.85","0.540541"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 10+","2.2","0.454545"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 12+","3.01","0.332226"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 15+","5.36","0.186567"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 18+","9.8","0.102041"
"2026-03-03","NY Knicks @ TOR Raptors","33111","Landry Shamet","Points","Points 20+","14.4","0.069444"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 6+","1.11","0.900901"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 8+","1.27","0.787402"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 10+","1.52","0.657895"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 12+","1.93","0.518135"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 15+","2.97","0.336700"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 18+","4.86","0.205761"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 20+","6.96","0.143678"
"2026-03-03","NY Knicks @ TOR Raptors","33217","Josh Hart","Points","Points 25+","18.2","0.054945"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 6+","1.02","0.980392"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 8+","1.09","0.917431"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 10+","1.21","0.826446"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 12+","1.39","0.719424"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 15+","1.9","0.526316"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 18+","2.88","0.347222"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 20+","4.02","0.248756"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 25+","10.2","0.098039"
"2026-03-03","NY Knicks @ TOR Raptors","33313","Mikal Bridges","Points","Points 30+","25","0.040000"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 8+","1.04","0.961538"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 10+","1.11","0.900901"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 12+","1.22","0.819672"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 15+","1.52","0.657895"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 17+","1.83","0.546448"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 18+","2.03","0.492611"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 20+","2.6","0.384615"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 25+","5.38","0.185874"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 30+","12.2","0.081967"
"2026-03-03","NY Knicks @ TOR Raptors","590987","Scottie Barnes","Points","Points 35+","25","0.040000"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 6+","1.56","0.641026"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 7+","1.84","0.543478"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 8+","2.09","0.478469"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 10+","3.08","0.324675"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 12+","4.56","0.219298"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 15+","8.9","0.112360"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 18+","16.6","0.060241"
"2026-03-03","NY Knicks @ TOR Raptors","591175","Jose Alvarado","Points","Points 20+","24","0.041667"
"2026-03-03","NY Knicks @ TOR Raptors","33242","Mitchell Robinson","Points","Points 5+","1.86","0.537634"
"2026-03-03","NY Knicks @ TOR Raptors","33242","Mitchell Robinson","Points","Points 6+","2.18","0.458716"
"2026-03-03","NY Knicks @ TOR Raptors","33242","Mitchell Robinson","Points","Points 8+","3.5","0.285714"
"2026-03-03","NY Knicks @ TOR Raptors","33242","Mitchell Robinson","Points","Points 10+","5.95","0.168067"
"2026-03-03","NY Knicks @ TOR Raptors","33242","Mitchell Robinson","Points","Points 12+","10.4","0.096154"
