"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 8+","1.06","0.943396"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 10+","1.14","0.877193"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 12+","1.27","0.787402"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 15+","1.62","0.617284"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 16+","1.79","0.558659"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 18+","2.26","0.442478"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 20+","2.98","0.335570"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 25+","6.57","0.152207"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 30+","15.4","0.064935"
"2026-03-06","DAL Mavericks @ BOS Celtics","527233","Payton Pritchard","Points","Points 35+","29","0.034483"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 6+","1.06","0.943396"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 8+","1.17","0.854701"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 10+","1.34","0.746269"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 12+","1.61","0.621118"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 13+","1.8","0.555556"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 15+","2.31","0.432900"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 18+","3.61","0.277008"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 20+","5.06","0.197628"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 25+","12.6","0.079365"
"2026-03-06","DAL Mavericks @ BOS Celtics","649581","Max Christie","Points","Points 30+","27","0.037037"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 6+","1.12","0.892857"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 8+","1.23","0.813008"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 10+","1.41","0.709220"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 12+","1.66","0.602410"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 13+","1.81","0.552486"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 15+","2.23","0.448430"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 18+","3.09","0.323625"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 20+","3.95","0.253165"
"2026-03-06","DAL Mavericks @ BOS Celtics","32876","Jayson Tatum","Points","Points 25+","7.6","0.131579"
