"game_date","matchup","player_id","player_name","prop_type","player_prop","dk_decimal_odds","implied_probability"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 8+","1.02","0.980392"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 10+","1.08","0.925926"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 12+","1.18","0.847458"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 15+","1.47","0.680272"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 17+","1.79","0.558659"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 18+","2.02","0.495050"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 20+","2.65","0.377358"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 25+","5.89","0.169779"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 30+","14.2","0.070423"
"2026-03-04","OKC Thunder @ NY Knicks","649545","Chet Holmgren","Points","Points 35+","31","0.032258"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 6+","1.14","0.877193"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 8+","1.38","0.724638"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 10+","1.82","0.549451"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 12+","2.58","0.387597"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 15+","4.94","0.202429"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 18+","9.6","0.104167"
"2026-03-04","OKC Thunder @ NY Knicks","33079","Isaiah Hartenstein","Points","Points 20+","15","0.066667"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 6+","1.04","0.961538"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 8+","1.11","0.900901"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 10+","1.25","0.800000"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 12+","1.48","0.675676"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 14+","1.84","0.543478"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 15+","2.11","0.473934"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 18+","3.31","0.302115"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 20+","4.76","0.210084"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 25+","12.6","0.079365"
"2026-03-04","OKC Thunder @ NY Knicks","33313","Mikal Bridges","Points","Points 30+","29","0.034483"
"2026-03-04","OKC Thunder @ NY Knicks","33006","Jalen Brunson","Points","Points 15+","1.08","0.925926"
